"ID","Pos_X","Pos_Y","Pos_Z","Scar_ID","Start_X","Start_Y","Start_Z","End_X","End_Y","End_Z","Length","Direct_X","Direct_Y","Direct_Z","Typology"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,14,15.2980354427511,-2.53513442325043,20.9336230142798,13.8306313714571,-4.45544905740682,11.652171238176,9.59094521279042,-0.152998900393798,-0.200221624829581,-0.967730663681218,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,15,22.1000898090859,-8.94392972443162,-3.20801219492326,22.9380018550045,18.2215903413863,-9.36841573160007,27.8678694696554,0.0300673162988289,0.974797161849697,-0.221057571099388,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,16,-15.2661873356407,1.53934452239318,16.1590043253033,-2.71056784277904,-4.96347784433297,-3.86451007594282,24.5126785268284,0.512209201418763,-0.265284039017156,-0.816863582628517,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,17,-6.941429024535,-6.11647396660544,-9.68325781940655,-6.5189403223987,7.15168123189828,-13.6583926427463,13.8572773638526,0.0304885794693251,0.957486441969788,-0.286862615141777,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,18,23.3421379234042,-4.28447564771584,14.4088643074583,17.9398310569404,-7.95141496809545,3.15316573240818,13.0123830973106,-0.415166601387592,-0.281803824323117,-0.864999016004725,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,19,0,0,20.464,0,48.6234355710343,11.1554388093816,49.5064419865739,0,0.982163807777196,-0.18802727114065,"Cylindrical bidirectional"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,1,-28.7112266632826,26.7004667010568,-2.91449101455696,-24.0984711826694,16.1453597605435,-4.33372796309157,11.6061203322078,0.397441638426973,-0.909443176392219,-0.122283494217799,"Conical unidirectional"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,2,-25.7625538396031,17.8774043384902,13.9470053172964,-19.3390624016295,0.553845453222084,0.97493923417663,22.5752393823387,0.284537024355935,-0.767369886621039,-0.574614774329623,"Conical unidirectional"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,3,-28.497965849481,27.3940778334736,-3.37407095317455,-17.6327395167732,5.58519187057192,-6.88002746272802,24.6165062762915,0.441379707207773,-0.885945621938485,-0.142422993344515,"Conical unidirectional"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,4,-8.88178419700125e-15,17.0408562770372,22.53159736365,0,0,4.439,24.8542322757673,3.57355000888961e-16,-0.685631971567752,-0.72794834951672,"Conical unidirectional"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,5,-15.4518277308159,5.34147204632154,-9.11492197804102,-7.9391244690162,-4.8535017703807,-8.61106289191174,12.6740709877204,0.592761652438161,-0.804396142847862,0.039755109989321,"Conical unidirectional"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,6,-8.98021917967666,13.6183541782058,21.3172372083381,-9.03980860845847,-0.516293710832172,8.47411705601958,19.0981034946929,-0.00312017519427361,-0.740107408725995,-0.672481440677473,"Conical unidirectional"
